Brand,Model,Year,Fuel Type,Car Type,Price (USD)
Lexus,LS,2022,Petrol,Coupe,73493
Lexus,LS,2023,Electric,Hatchback,64580
Lexus,LS,2021,Electric,SUV,47183
Lexus,LS,2021,Petrol,Sedan,77963
Lexus,LS,2020,Hybrid,Sedan,76864
Lexus,LS,2022,Petrol,Hatchback,48766
Lexus,LS,2020,Electric,Electric,79238
Lexus,LS,2022,Diesel,Truck,61524
Lexus,LS,2024,Hybrid,Electric,48063
Lexus,LS,2024,Petrol,SUV,63210
Lexus,LS,2023,Hybrid,SUV,78041
Lexus,LS,2022,Hybrid,Sedan,74836
Lexus,LS,2020,Hybrid,SUV,55850
Lexus,LS,2021,Electric,SUV,58432
Lexus,LS,2020,Petrol,Sedan,59705
Lexus,LS,2023,Diesel,SUV,62786
Lexus,LS,2021,Diesel,Coupe,78348
Lexus,LS,2021,Diesel,Coupe,64765
Lexus,LS,2022,Electric,Electric,74887
Lexus,LS,2021,Electric,Hatchback,70054
Lexus,LS,2024,Diesel,Truck,60334
Lexus,LS,2024,Hybrid,Hatchback,74653
Lexus,LS,2024,Electric,Truck,60050
Lexus,LS,2020,Diesel,Sedan,46920
Lexus,LS,2021,Electric,SUV,74528
Lexus,LS,2020,Electric,Hatchback,63941
Lexus,LS,2024,Petrol,Coupe,53481
Lexus,LS,2023,Electric,Hatchback,68340
Lexus,LS,2020,Petrol,Hatchback,66514
Lexus,LS,2020,Electric,Sedan,70701
Lexus,LS,2020,Electric,SUV,65498
Lexus,LS,2023,Electric,SUV,78362
Lexus,LS,2024,Electric,Electric,53662
Lexus,LS,2024,Electric,Truck,46024
Lexus,LS,2023,Diesel,Hatchback,58137
Lexus,LS,2024,Petrol,Coupe,49164
Lexus,LS,2022,Petrol,Truck,56931
Lexus,LS,2020,Electric,Electric,67780
Lexus,LS,2022,Diesel,Truck,61665
Lexus,LS,2021,Petrol,Sedan,48803
Lexus,LS,2020,Petrol,Sedan,51813
Lexus,LS,2023,Electric,Coupe,59094
Lexus,LS,2022,Petrol,SUV,62301
Lexus,LS,2021,Diesel,SUV,79414
Lexus,LS,2022,Petrol,Coupe,51408
Lexus,LS,2022,Hybrid,Coupe,76857
Lexus,LS,2024,Diesel,Sedan,73906
Lexus,LS,2023,Diesel,Electric,70063
Lexus,LS,2020,Electric,Hatchback,56578
Lexus,LS,2023,Diesel,Coupe,49233
Lexus,LS,2022,Electric,Truck,45185
Lexus,LS,2020,Petrol,Hatchback,75301
Lexus,LS,2024,Electric,Truck,55989
Lexus,LS,2020,Hybrid,Hatchback,75076
Lexus,LS,2020,Petrol,Coupe,58958
Lexus,LS,2023,Hybrid,Hatchback,49392
Lexus,LS,2021,Diesel,Coupe,67650
Lexus,LS,2021,Diesel,Hatchback,67133
Lexus,LS,2024,Hybrid,Truck,55541
Lexus,LS,2023,Electric,Hatchback,49226
Lexus,LS,2020,Electric,SUV,65376
Lexus,LS,2022,Petrol,Hatchback,69340
Lexus,LS,2021,Electric,SUV,55930
Lexus,LS,2020,Petrol,Sedan,73949
Lexus,LS,2020,Petrol,Truck,55748
Lexus,LS,2020,Diesel,Electric,54469
Lexus,LS,2024,Hybrid,SUV,65338
Lexus,LS,2020,Hybrid,Coupe,79273
Lexus,LS,2021,Diesel,SUV,68937
Lexus,LS,2023,Petrol,Truck,79997
Lexus,LS,2022,Diesel,Electric,65487
Lexus,LS,2022,Electric,Truck,61510
Lexus,LS,2024,Hybrid,Truck,59750
Lexus,LS,2021,Diesel,Sedan,45758
Lexus,LS,2021,Electric,SUV,71766
Lexus,LS,2024,Petrol,Coupe,72576
Lexus,LS,2023,Hybrid,Coupe,53892
Lexus,LS,2020,Petrol,Sedan,54207
Lexus,LS,2023,Diesel,Electric,75338
Lexus,LS,2021,Petrol,Truck,48654
Lexus,LS,2024,Petrol,Coupe,50159
Lexus,LS,2022,Petrol,Coupe,52808
Lexus,LS,2023,Hybrid,Electric,64015
Lexus,LS,2024,Petrol,Hatchback,63796
Lexus,LS,2021,Hybrid,Truck,51197
Lexus,LS,2022,Diesel,Coupe,77492
Lexus,LS,2023,Petrol,Electric,76996
Lexus,LS,2024,Electric,Hatchback,60718
Lexus,LS,2024,Diesel,Hatchback,69760
Lexus,LS,2024,Hybrid,Sedan,70743
Lexus,LS,2021,Hybrid,SUV,46266
Lexus,LS,2022,Petrol,Electric,52595
Lexus,LS,2024,Diesel,Sedan,63313
Lexus,LS,2024,Hybrid,SUV,78806
Lexus,LS,2022,Hybrid,SUV,58101
Lexus,LS,2023,Diesel,SUV,65636
Lexus,LS,2023,Petrol,Truck,50589
Lexus,LS,2021,Petrol,Hatchback,68440
Lexus,LS,2023,Hybrid,Coupe,75240
Lexus,LS,2020,Electric,Hatchback,66039
Lexus,LS,2023,Hybrid,Sedan,75710
Lexus,LS,2023,Diesel,Truck,60687
Lexus,LS,2024,Petrol,SUV,51041
Lexus,LS,2023,Petrol,Hatchback,72370
Lexus,LS,2021,Petrol,SUV,64696
Lexus,LS,2020,Diesel,Hatchback,53883
Lexus,LS,2024,Hybrid,Hatchback,77674
Lexus,LS,2022,Electric,Coupe,61317
Lexus,LS,2022,Hybrid,Sedan,79641
Lexus,LS,2020,Hybrid,Truck,77433
Lexus,LS,2021,Electric,Coupe,51177
Lexus,LS,2024,Electric,SUV,67345
Lexus,LS,2022,Electric,SUV,76590
Lexus,LS,2023,Petrol,Sedan,56461
Lexus,LS,2020,Electric,Coupe,64696
Lexus,LS,2020,Electric,SUV,71797
Lexus,LS,2022,Electric,Hatchback,61939
Lexus,LS,2021,Electric,Coupe,70129
Lexus,LS,2022,Hybrid,Truck,49253
Lexus,LS,2021,Hybrid,Electric,76257
Lexus,LS,2024,Electric,Electric,73084
Lexus,LS,2024,Petrol,Electric,51024
Lexus,LS,2020,Diesel,Sedan,68305
Lexus,LS,2024,Petrol,Sedan,50456
Lexus,LS,2023,Electric,Coupe,50848
Lexus,LS,2020,Electric,Truck,54928
Lexus,LS,2024,Electric,Hatchback,79589
Lexus,LS,2023,Hybrid,Coupe,59640
Lexus,LS,2024,Hybrid,Electric,48693
Lexus,LS,2022,Diesel,Truck,70234
Lexus,LS,2023,Diesel,Truck,59556
Lexus,LS,2022,Electric,Hatchback,56233
Lexus,LS,2023,Petrol,Sedan,69420
Lexus,LS,2021,Diesel,Truck,59725
Lexus,LS,2020,Diesel,SUV,54017
Lexus,LS,2021,Electric,Sedan,76907
Lexus,LS,2022,Petrol,Truck,66531
Lexus,LS,2023,Electric,Coupe,48173
Lexus,LS,2022,Electric,Electric,77041
Lexus,LS,2024,Diesel,Sedan,60951
Lexus,LS,2022,Electric,Truck,74093
Lexus,LS,2022,Hybrid,Coupe,66876
Lexus,LS,2022,Diesel,Sedan,60777
Lexus,LS,2024,Electric,Electric,66001
Lexus,LS,2024,Diesel,Hatchback,50456
Lexus,LS,2020,Diesel,Coupe,66447
Lexus,LS,2023,Electric,Truck,78389
Lexus,LS,2021,Hybrid,Truck,56125
Lexus,LS,2023,Hybrid,Sedan,64677
Lexus,LS,2024,Hybrid,Sedan,60704
Lexus,LS,2023,Petrol,Hatchback,47373
Lexus,LS,2022,Hybrid,Hatchback,64047
Lexus,LS,2021,Petrol,SUV,54537
Lexus,LS,2023,Electric,Truck,53013
Lexus,LS,2021,Diesel,Sedan,67001
Lexus,LS,2021,Diesel,Hatchback,76270
Lexus,LS,2023,Diesel,SUV,48355
Lexus,LS,2023,Electric,Coupe,61785
Lexus,LS,2021,Electric,Hatchback,79022
Lexus,LS,2022,Hybrid,Truck,55583
Lexus,LS,2023,Electric,Coupe,77314
Lexus,LS,2023,Electric,Coupe,67202
Lexus,LS,2021,Hybrid,SUV,71262
Lexus,LS,2021,Diesel,SUV,60034
Lexus,LS,2022,Electric,Coupe,76493
Lexus,LS,2022,Petrol,Electric,51010
Lexus,LS,2020,Petrol,Hatchback,70632
Lexus,LS,2024,Petrol,Truck,60981
Lexus,LS,2022,Petrol,SUV,64778
Lexus,LS,2020,Electric,Sedan,61908
Lexus,LS,2024,Electric,Hatchback,46966
Lexus,LS,2020,Diesel,SUV,65047
Lexus,LS,2022,Petrol,SUV,52419
Lexus,LS,2020,Electric,Sedan,77179
Lexus,LS,2022,Petrol,SUV,51591
Lexus,LS,2023,Hybrid,Truck,75019
Lexus,LS,2021,Diesel,Sedan,63959
Lexus,LS,2021,Hybrid,Electric,76544
Lexus,LS,2023,Diesel,Hatchback,57760
Lexus,LS,2022,Hybrid,Truck,57683
Lexus,LS,2023,Petrol,Hatchback,74557
Lexus,LS,2021,Hybrid,Sedan,66786
Lexus,LS,2022,Diesel,Hatchback,64247
Lexus,LS,2023,Diesel,Sedan,58270
Lexus,LS,2021,Electric,Hatchback,62566
Lexus,LS,2023,Petrol,Electric,54386
Lexus,LS,2020,Petrol,Sedan,65469
Lexus,LS,2022,Diesel,Coupe,71127
Lexus,LS,2021,Electric,SUV,79255
Lexus,LS,2021,Hybrid,Electric,57350
Lexus,LS,2024,Petrol,Truck,53583
Lexus,LS,2021,Petrol,Electric,49619
Lexus,LS,2023,Petrol,SUV,70184
Lexus,LS,2020,Electric,Sedan,78995
Lexus,LS,2022,Petrol,Truck,45039
Lexus,LS,2022,Diesel,Coupe,46000
Lexus,LS,2024,Hybrid,Coupe,51169
Lexus,LS,2020,Electric,Electric,62151
Lexus,LS,2021,Hybrid,Hatchback,78414
Lexus,LS,2020,Electric,Coupe,48482
Lexus,LS,2020,Hybrid,SUV,47206
Lexus,LS,2023,Electric,Sedan,45500
Lexus,LS,2024,Hybrid,Truck,49606
Lexus,LS,2021,Hybrid,Sedan,78797
Lexus,LS,2020,Petrol,SUV,58802
Lexus,LS,2023,Electric,Truck,70327
Lexus,LS,2020,Electric,Coupe,77744
Lexus,LS,2020,Hybrid,SUV,47745
Lexus,LS,2023,Hybrid,SUV,45217
Lexus,LS,2020,Hybrid,Sedan,60732
Lexus,LS,2023,Electric,Coupe,65265
Lexus,LS,2021,Electric,Sedan,69301
Lexus,LS,2024,Hybrid,Sedan,54786
Lexus,LS,2020,Diesel,Electric,73704
Lexus,LS,2021,Electric,Electric,73533
Lexus,LS,2022,Diesel,Coupe,62046
Lexus,LS,2021,Petrol,Electric,49743
Lexus,LS,2020,Petrol,Electric,46744
Lexus,LS,2020,Electric,Coupe,48973
Lexus,LS,2022,Electric,Coupe,59862
Lexus,LS,2023,Petrol,Coupe,77052
Porsche,Macan,2024,Hybrid,Truck,112881
Porsche,Macan,2024,Diesel,Sedan,89346
Porsche,Macan,2023,Diesel,Electric,81315
Porsche,Macan,2024,Diesel,Hatchback,94681
Porsche,Macan,2021,Diesel,SUV,82958
Porsche,Macan,2023,Electric,SUV,71428
Porsche,Macan,2020,Hybrid,Coupe,62159
Porsche,Macan,2024,Hybrid,SUV,118476
Porsche,Macan,2023,Petrol,Sedan,114797
Porsche,Macan,2020,Hybrid,Electric,70161
Porsche,Macan,2023,Electric,Electric,99054
Porsche,Macan,2021,Hybrid,Electric,74089
Porsche,Macan,2022,Diesel,Coupe,84682
Porsche,Macan,2023,Electric,Electric,113439
Porsche,Macan,2022,Diesel,Electric,78461
Porsche,Macan,2024,Electric,Sedan,100724
Porsche,Macan,2024,Electric,Sedan,104529
Porsche,Macan,2020,Electric,Coupe,92409
Porsche,Macan,2020,Petrol,SUV,87555
Porsche,Macan,2024,Electric,SUV,89747
Porsche,Macan,2023,Electric,SUV,78786
Porsche,Macan,2023,Electric,Coupe,73440
Porsche,Macan,2023,Electric,Hatchback,63887
Porsche,Macan,2022,Petrol,Hatchback,70969
Porsche,Macan,2023,Petrol,SUV,87761
Porsche,Macan,2024,Petrol,Hatchback,104709
Porsche,Macan,2022,Hybrid,SUV,111729
Porsche,Macan,2021,Petrol,Coupe,100605
Porsche,Macan,2022,Hybrid,Coupe,102707
Porsche,Macan,2024,Electric,SUV,106071
Porsche,Macan,2024,Electric,Hatchback,70337
Porsche,Macan,2020,Hybrid,Coupe,98000
Porsche,Macan,2020,Diesel,Hatchback,66135
Porsche,Macan,2020,Diesel,Truck,63684
Porsche,Macan,2022,Diesel,Sedan,92604
Porsche,Macan,2024,Petrol,Sedan,94867
Porsche,Macan,2023,Electric,Coupe,118707
Porsche,Macan,2023,Petrol,Hatchback,81516
Porsche,Macan,2021,Electric,SUV,67680
Porsche,Macan,2022,Hybrid,Coupe,95765
Porsche,Macan,2023,Hybrid,Truck,104633
Porsche,Macan,2023,Petrol,SUV,83896
Porsche,Macan,2023,Diesel,Sedan,64068
Porsche,Macan,2022,Hybrid,Sedan,68486
Porsche,Macan,2020,Diesel,SUV,65149
Porsche,Macan,2024,Diesel,Truck,78717
Porsche,Macan,2022,Diesel,SUV,115438
Porsche,Macan,2024,Electric,Hatchback,111594
Porsche,Macan,2022,Petrol,Truck,63528
Porsche,Macan,2022,Diesel,Electric,80055
Porsche,Macan,2020,Electric,Hatchback,65071
Porsche,Macan,2024,Diesel,Coupe,65814
Porsche,Macan,2022,Petrol,Hatchback,107784
Porsche,Macan,2020,Petrol,Hatchback,82603
Porsche,Macan,2024,Hybrid,Truck,74658
Porsche,Macan,2024,Diesel,SUV,104538
Porsche,Macan,2023,Petrol,Hatchback,117125
Porsche,Macan,2024,Hybrid,Electric,110852
Porsche,Macan,2023,Diesel,Hatchback,86385
Porsche,Macan,2021,Petrol,Electric,105672
Porsche,Macan,2024,Hybrid,Hatchback,101584
Porsche,Macan,2023,Electric,SUV,92798
Porsche,Macan,2020,Petrol,Electric,86472
Porsche,Macan,2022,Diesel,Sedan,111886
Porsche,Macan,2022,Hybrid,Coupe,105745
Porsche,Macan,2023,Diesel,Coupe,117732
Porsche,Macan,2021,Diesel,Electric,85631
Porsche,Macan,2022,Hybrid,SUV,71820
Porsche,Macan,2022,Petrol,Electric,73450
Porsche,Macan,2024,Petrol,Sedan,90051
Porsche,Macan,2024,Hybrid,SUV,61899
Porsche,Macan,2023,Petrol,Sedan,73539
Porsche,Macan,2022,Electric,Truck,72431
Porsche,Macan,2020,Electric,Sedan,106671
Porsche,Macan,2022,Petrol,SUV,71560
Porsche,Macan,2023,Hybrid,Electric,108501
Porsche,Macan,2021,Diesel,Sedan,111928
Porsche,Macan,2020,Petrol,Truck,83976
Porsche,Macan,2023,Hybrid,Hatchback,77595
Porsche,Macan,2022,Petrol,Coupe,80893
Porsche,Macan,2024,Electric,Coupe,94757
Porsche,Macan,2023,Hybrid,Coupe,91419
Porsche,Macan,2022,Diesel,Hatchback,62658
Porsche,Macan,2020,Electric,Truck,113640
Porsche,Macan,2024,Petrol,Hatchback,70327
Porsche,Macan,2023,Hybrid,Truck,110289
Porsche,Macan,2022,Electric,Electric,108724
Porsche,Macan,2024,Diesel,Electric,71516
Porsche,Macan,2024,Diesel,Electric,80105
Porsche,Macan,2022,Hybrid,Coupe,91820
Porsche,Macan,2020,Petrol,Truck,74848
Porsche,Macan,2021,Hybrid,Truck,60117
Porsche,Macan,2021,Petrol,Truck,78183
Porsche,Macan,2021,Diesel,Coupe,60166
Porsche,Macan,2023,Hybrid,Coupe,70993
Porsche,Macan,2020,Electric,Electric,72774
Porsche,Macan,2022,Diesel,Coupe,89923
Porsche,Macan,2020,Electric,Sedan,69638
Porsche,Macan,2021,Hybrid,Electric,110245
Porsche,Macan,2022,Hybrid,Sedan,86140
Porsche,Macan,2021,Hybrid,Electric,101286
Porsche,Macan,2022,Diesel,Electric,81496
Porsche,Macan,2023,Diesel,Coupe,69352
Porsche,Macan,2020,Petrol,Truck,115621
Porsche,Macan,2024,Petrol,SUV,113423
Porsche,Macan,2024,Electric,Hatchback,107152
Porsche,Macan,2021,Electric,SUV,66302
Porsche,Macan,2023,Hybrid,Truck,73255
Porsche,Macan,2022,Petrol,Coupe,72678
Porsche,Macan,2024,Hybrid,Truck,76495
Porsche,Macan,2020,Electric,Coupe,105058
Porsche,Macan,2021,Electric,Truck,78406
Porsche,Macan,2020,Electric,Electric,89322
Porsche,Macan,2021,Petrol,SUV,96117
Porsche,Macan,2022,Petrol,Truck,97551
Porsche,Macan,2021,Electric,Truck,74985
Porsche,Macan,2022,Hybrid,SUV,98345
Porsche,Macan,2021,Petrol,Hatchback,91158
Porsche,Macan,2021,Hybrid,Truck,101232
Porsche,Macan,2021,Petrol,Electric,115366
Porsche,Macan,2021,Hybrid,SUV,93264
Porsche,Macan,2023,Hybrid,Truck,104813
Porsche,Macan,2023,Hybrid,Truck,75094
Porsche,Macan,2024,Petrol,Coupe,105235
Porsche,Macan,2024,Electric,Electric,61108
Porsche,Macan,2023,Electric,Truck,107105
Porsche,Macan,2020,Diesel,Electric,104297
Porsche,Macan,2020,Petrol,Sedan,80479
Porsche,Macan,2020,Diesel,Coupe,69274
Porsche,Macan,2020,Hybrid,Coupe,89736
Porsche,Macan,2020,Electric,Truck,103128
Porsche,Macan,2024,Hybrid,Sedan,65238
Porsche,Macan,2024,Electric,Coupe,90099
Porsche,Macan,2022,Electric,Sedan,105459
Porsche,Macan,2024,Diesel,Truck,66889
Porsche,Macan,2022,Electric,Sedan,111539
Porsche,Macan,2024,Hybrid,Truck,119462
Porsche,Macan,2023,Petrol,Hatchback,78501
Porsche,Macan,2020,Diesel,Coupe,85732
Porsche,Macan,2023,Petrol,Coupe,113853
Porsche,Macan,2023,Hybrid,Coupe,117094
Porsche,Macan,2021,Diesel,Truck,86779
Porsche,Macan,2021,Petrol,Electric,111896
Porsche,Macan,2020,Hybrid,SUV,94968
Porsche,Macan,2022,Petrol,SUV,92801
Porsche,Macan,2023,Electric,SUV,102099
Porsche,Macan,2021,Electric,Coupe,86338
Porsche,Macan,2020,Electric,Electric,111818
Porsche,Macan,2023,Electric,SUV,72242
Porsche,Macan,2022,Diesel,SUV,104219
Porsche,Macan,2022,Diesel,Hatchback,93722
Porsche,Macan,2021,Hybrid,Coupe,119249
Porsche,Macan,2022,Petrol,Sedan,116129
Porsche,Macan,2023,Hybrid,Truck,76621
Porsche,Macan,2021,Electric,Electric,101077
Porsche,Macan,2023,Electric,Coupe,64529
Porsche,Macan,2021,Hybrid,Truck,68242
Porsche,Macan,2022,Electric,Electric,62791
Porsche,Macan,2022,Diesel,Sedan,103095
Porsche,Macan,2021,Petrol,Coupe,64546
Porsche,Macan,2022,Diesel,Coupe,65137
Porsche,Macan,2022,Electric,SUV,71449
Porsche,Macan,2022,Hybrid,SUV,106917
Porsche,Macan,2020,Electric,Sedan,74191
Porsche,Macan,2023,Hybrid,Truck,95407
Porsche,Macan,2022,Electric,SUV,107494
Porsche,Macan,2024,Electric,Sedan,98881
Porsche,Macan,2021,Diesel,Electric,72235
Porsche,Macan,2024,Hybrid,Coupe,80718
Porsche,Macan,2024,Petrol,Hatchback,94527
Porsche,Macan,2023,Electric,Electric,62180
Porsche,Macan,2023,Hybrid,Sedan,64194
Porsche,Macan,2024,Electric,Hatchback,87411
Porsche,Macan,2022,Electric,Coupe,80843
Porsche,Macan,2021,Hybrid,Sedan,95074
Porsche,Macan,2021,Petrol,Truck,81092
Porsche,Macan,2020,Hybrid,Electric,98429
Porsche,Macan,2022,Hybrid,Electric,79382
Porsche,Macan,2022,Hybrid,Coupe,71000
Porsche,Macan,2023,Hybrid,Hatchback,75158
Porsche,Macan,2020,Diesel,Truck,101926
Porsche,Macan,2020,Diesel,Electric,97971
Porsche,Macan,2020,Petrol,SUV,119309
Porsche,Macan,2023,Petrol,Truck,115726
Porsche,Macan,2023,Electric,Electric,97645
Porsche,Macan,2022,Diesel,SUV,93489
Porsche,Macan,2021,Electric,Sedan,88818
Porsche,Macan,2023,Hybrid,Sedan,111595
Porsche,Macan,2021,Petrol,Coupe,99643
Porsche,Macan,2021,Hybrid,Coupe,109315
Porsche,Macan,2024,Hybrid,Sedan,89586
Porsche,Macan,2023,Electric,Sedan,80265
Porsche,Macan,2024,Petrol,Sedan,111353
Porsche,Macan,2022,Diesel,Hatchback,112542
Porsche,Macan,2021,Electric,Truck,60149
Porsche,Macan,2020,Diesel,Sedan,98725
Porsche,Macan,2020,Electric,Coupe,94524
Porsche,Macan,2024,Petrol,SUV,61189
Porsche,Macan,2023,Petrol,Truck,71995
Porsche,Macan,2021,Electric,Hatchback,113276
Porsche,Macan,2021,Hybrid,Truck,99371
Porsche,Macan,2021,Petrol,SUV,83798
Porsche,Macan,2021,Electric,Truck,62945
Porsche,Macan,2020,Hybrid,Truck,92931
Porsche,Macan,2020,Hybrid,Sedan,115636
Porsche,Macan,2024,Electric,Hatchback,110193
Porsche,Macan,2023,Petrol,Hatchback,80133
Porsche,Macan,2022,Electric,Electric,101571
Porsche,Macan,2022,Petrol,Electric,90512
Porsche,Macan,2021,Electric,Truck,83616
Porsche,Macan,2024,Hybrid,Coupe,84695
Porsche,Macan,2021,Hybrid,Truck,94640
Porsche,Macan,2020,Petrol,Truck,104283
Porsche,Macan,2022,Electric,Electric,105360
Porsche,Macan,2023,Petrol,Sedan,82902
Porsche,Macan,2020,Hybrid,Hatchback,92312
Porsche,Macan,2024,Hybrid,Electric,84242
Porsche,Macan,2021,Electric,Electric,109388
Porsche,Macan,2022,Hybrid,Electric,69882
Porsche,Macan,2024,Petrol,Truck,89657
Porsche,Macan,2024,Hybrid,Electric,83276
Porsche,Macan,2024,Diesel,Electric,72531
Porsche,Macan,2022,Petrol,SUV,78070
Porsche,Macan,2021,Diesel,SUV,84156
Porsche,Macan,2023,Hybrid,Sedan,113072
Porsche,Macan,2021,Hybrid,Coupe,95953
Porsche,Macan,2020,Diesel,Sedan,101513
Porsche,Macan,2023,Diesel,Electric,82540
Porsche,Macan,2020,Petrol,Truck,106069
Porsche,Macan,2023,Diesel,Coupe,74327
Porsche,Macan,2023,Petrol,Coupe,66874
Porsche,Macan,2021,Electric,Sedan,62721
Porsche,Macan,2021,Hybrid,Truck,94810
Porsche,Macan,2022,Hybrid,SUV,116194
Porsche,Macan,2024,Electric,Hatchback,114213
Porsche,Macan,2022,Petrol,Electric,76692
Porsche,Macan,2021,Petrol,Coupe,61449
Porsche,Macan,2020,Hybrid,Hatchback,112015
Porsche,Macan,2024,Petrol,Hatchback,70917
Porsche,Macan,2023,Diesel,Truck,87270
Porsche,Macan,2024,Electric,Coupe,99024
Porsche,Macan,2021,Hybrid,Electric,79851
Porsche,Macan,2024,Diesel,Sedan,117312
Porsche,Macan,2024,Diesel,Electric,117728
Porsche,Macan,2022,Diesel,Coupe,98269
Porsche,Macan,2024,Petrol,Coupe,83792
Porsche,Macan,2020,Diesel,Truck,78190
Porsche,Macan,2020,Electric,Electric,75424
Porsche,Macan,2023,Petrol,Coupe,114677
Porsche,Macan,2023,Petrol,Electric,90361
Porsche,Macan,2021,Petrol,Sedan,106044
Porsche,Macan,2022,Electric,Sedan,67020
Porsche,Macan,2024,Electric,Electric,76347
Porsche,Macan,2021,Hybrid,Coupe,64677
Porsche,Macan,2021,Electric,Sedan,69245
Porsche,Macan,2023,Petrol,Sedan,105530
Porsche,Macan,2021,Hybrid,Hatchback,76713
Porsche,Macan,2022,Petrol,SUV,62274
Porsche,Macan,2024,Petrol,Electric,115329
Porsche,Macan,2023,Diesel,Coupe,72914
Porsche,Macan,2021,Petrol,Hatchback,71898
Porsche,Macan,2022,Electric,Hatchback,62197
Porsche,Macan,2022,Petrol,Electric,63282
Porsche,Macan,2021,Petrol,Sedan,70430
Porsche,Macan,2024,Hybrid,Hatchback,109638
Porsche,Macan,2023,Petrol,Truck,106323
Porsche,Macan,2022,Electric,SUV,112029
Porsche,Macan,2024,Diesel,Coupe,79160
Porsche,Macan,2020,Hybrid,SUV,93072
Porsche,Macan,2021,Hybrid,Electric,98510
Porsche,Macan,2022,Electric,Hatchback,67983
Porsche,Macan,2023,Hybrid,Hatchback,61064
Porsche,Macan,2021,Petrol,Coupe,92804
Porsche,Macan,2021,Electric,SUV,76690
Porsche,Macan,2023,Diesel,Electric,61293
Porsche,Macan,2023,Petrol,Truck,80114
Porsche,Macan,2024,Electric,Sedan,89836
Porsche,Macan,2021,Electric,Truck,104898
Porsche,Macan,2023,Diesel,Hatchback,65917
Porsche,Macan,2022,Electric,Truck,70292
Porsche,Macan,2021,Hybrid,SUV,70395
Porsche,Macan,2020,Hybrid,Sedan,114128
Porsche,Macan,2023,Petrol,Coupe,66373
Porsche,Macan,2020,Electric,Coupe,114453
Porsche,Macan,2023,Petrol,Sedan,61423
Porsche,Macan,2023,Petrol,Truck,104312
Porsche,Macan,2024,Hybrid,Sedan,115406
Porsche,Macan,2024,Diesel,Sedan,62867
Porsche,Macan,2023,Electric,Coupe,71001
Porsche,Macan,2020,Diesel,Sedan,87652
Porsche,Macan,2021,Petrol,Truck,118325
Porsche,Macan,2023,Hybrid,Sedan,74925
Porsche,Macan,2024,Hybrid,SUV,110180
Porsche,Macan,2021,Electric,Sedan,86445
Porsche,Macan,2021,Petrol,Sedan,87939
Porsche,Macan,2020,Diesel,Sedan,98057
Porsche,Macan,2023,Electric,Coupe,78749
Porsche,Macan,2020,Electric,Hatchback,105391
Porsche,Macan,2023,Electric,Coupe,118814
Porsche,Macan,2024,Petrol,Truck,107231
Porsche,Macan,2022,Petrol,Truck,88096
Porsche,Macan,2021,Petrol,Coupe,64757
Porsche,Macan,2022,Hybrid,Electric,73025
Porsche,Macan,2021,Diesel,SUV,113172
Porsche,Macan,2023,Hybrid,Hatchback,106217
Porsche,Macan,2020,Diesel,Hatchback,87848
Porsche,Macan,2024,Diesel,Electric,97294
Porsche,Macan,2020,Diesel,Coupe,119027
Porsche,Macan,2023,Electric,Electric,60818
Porsche,Macan,2022,Diesel,Truck,83242
Porsche,Macan,2022,Electric,Coupe,101226
Porsche,Macan,2024,Electric,Coupe,74323
Porsche,Macan,2023,Petrol,Electric,107434
Porsche,Macan,2021,Diesel,Electric,98197
Porsche,Macan,2021,Diesel,Electric,95863
Porsche,Macan,2023,Electric,Coupe,102330
Porsche,Macan,2020,Petrol,Sedan,86560
Porsche,Macan,2020,Electric,Hatchback,107902
Porsche,Macan,2021,Hybrid,Electric,68532
Porsche,Macan,2020,Hybrid,Electric,76893
Porsche,Macan,2023,Hybrid,Sedan,66374
Porsche,Macan,2023,Petrol,Hatchback,117821
Porsche,Macan,2024,Diesel,Coupe,105232
Porsche,Macan,2021,Diesel,Electric,119096
Porsche,Macan,2023,Petrol,Sedan,104646
Porsche,Macan,2024,Electric,Coupe,103935
Porsche,Macan,2020,Electric,SUV,97736
Porsche,Macan,2021,Diesel,Electric,115864
Porsche,Macan,2023,Hybrid,Electric,92230
Porsche,Macan,2022,Petrol,Truck,88719
Porsche,Macan,2023,Hybrid,Truck,100162
Porsche,Macan,2023,Petrol,Electric,64635
Porsche,Macan,2021,Electric,SUV,118558
Porsche,Macan,2022,Hybrid,Electric,93940
Porsche,Macan,2020,Electric,Truck,106385
Porsche,Macan,2021,Electric,Hatchback,89271
Porsche,Macan,2020,Diesel,Electric,70597
Porsche,Macan,2023,Electric,Hatchback,93189
Porsche,Macan,2022,Electric,Hatchback,109329
Porsche,Macan,2024,Electric,Sedan,101778
Porsche,Macan,2021,Electric,Sedan,69412
Porsche,Macan,2024,Electric,Truck,104328
Porsche,Macan,2021,Electric,Truck,98309
Porsche,Macan,2022,Petrol,Coupe,72991
Porsche,Macan,2023,Electric,Sedan,76717
Porsche,Macan,2023,Hybrid,Sedan,92872
Porsche,Macan,2023,Diesel,Sedan,95839
Porsche,Macan,2023,Electric,SUV,97558
Porsche,Macan,2024,Hybrid,Sedan,116660
Porsche,Macan,2020,Hybrid,Hatchback,100080
Porsche,Macan,2021,Diesel,Truck,78833
Porsche,Macan,2021,Diesel,Truck,82591
Porsche,Macan,2023,Diesel,Truck,71181
Porsche,Macan,2023,Electric,Electric,108960
Porsche,Macan,2021,Electric,Truck,86515
